member_id,occupation_id1
2832733,296
1916935,14
2995330,289
2949875,"2,5,228,3,364,222,226,366,221,365,219"
2658043,"343,46"
2653068,"139,351,352"
2795367,367
686037,"361,161,315,362,359"
3002100,82
2571460,95
2705321,"14,322,382,228,167,330,230,369,229"
2998932,289
2217128,2
2991971,298
2994332,193
2999238,302
2431141,"21,14,17,337"
2884688,"40,367,5"
2989686,14
1526060,"26,331,324,5,325,20"
2928713,"230,225,226,228"
2993158,34
2741243,"330,331,14,15"
2995777,191
2999200,345
2998322,368
2999810,193
2999578,382
2994467,18
2998904,289
2610875,"48,296"
2372291,328
2545283,14
2995328,"227,368"
921742,"48,14,15"
3000550,"289,278"
1971464,"14,10,167,198,190,326,191"
2992928,362
921803,"222,226,217,221"
3002180,14
2964617,"217,222,366,221"
3000625,170
792948,"1,5"
1969682,174
2999771,1
3002529,14
2995790,268
2989751,99
2159760,226
2558630,"224,189,180,208,227,187,172,367,363,193,175,178,188,223,174"
3000552,273
2993121,5
2989866,14
2994939,238
2959321,14
2837748,343
3000158,300
2442434,"14,15,17,4"
2474734,319
2999500,159
271210,"14,18,152"
2904610,"45,342,40"
2990730,"170,181,198"
2143435,20
2479200,2
2980578,14
2885966,1
2971644,326
2822400,3
160639,"295,296,292,293"
2991532,99
3002445,226
2632161,"5,3"
2874164,"1,326,8,334,2,226,13,335,4,12"
2992454,268
2389097,"35,30,33"
2995082,153
2990363,369
2997084,99
2993531,14
2948966,241
2999005,14
2980151,"1,5,2,3"
1042830,"48,346,99,49"
2987412,40
2943872,206
2835457,13
2999182,4
2995823,3
1825110,222
1437492,9
2976618,"14,337"
2994321,1
2991859,343
711778,"358,35,40,49"
422324,"371,236,233"
2986242,14
765932,"10,336,326,328,14"
2987895,152
2986445,221
2995473,"40,35"
2991426,"14,49,13"
2992767,1
2997277,238
2983777,50
2998691,"19,18"
2990461,139
1674949,18
2994743,159
2523590,2
2967360,20
2896324,334
2856898,"297,14,299,40,4"
1451879,5
2738220,"21,20,15,14,17,10,16,4"
2987447,155
2885276,"152,50,375,96,93"
2990692,225
2999470,169
2841796,"14,18,21"
2973031,"21,20"
2805888,"225,367,223,226,227,368,224"
2973243,"18,17,4,21,14"
2994774,207
2997427,34
2991001,14
2996702,"290,226"
2094284,"1,142,191,145,156,4"
2744685,152
2989516,24
2991743,183
3002380,"46,112,113"
581334,325
2994138,1
621190,"369,206,139,224,231,366"
3000767,153
2991428,265
2996531,40
2669797,17
2975965,"40,41,14"
1520960,"129,116,63,348"
2997460,17
2993286,82
2614404,14
1228448,324
2981109,"250,373,239,238,256,227,271,41,353,266,82,248,99,46,50"
2990764,95
2970637,382
2842287,178
2120333,17
2975761,14
2949511,2
2341785,14
1770123,248
1262683,342
2478779,"228,369,382,210,300"
2992245,334
3001212,12
2483095,"46,167,158,230,229,48,382,155,231"
2899428,152
2984202,17
2968356,179
2991158,208
2996289,199
3001232,14
2991352,14
2986035,14
2979155,15
3002382,14
2991599,223
2928578,14
2806413,367
2996815,146
2988987,158
2992388,"218,278"
2990865,362
2976615,241
1281372,"352,265,365,367,218,247"
2881258,"379,269,271,270,382,273,227"
2878109,14
3000727,198
2990149,"20,152,337,160,16,4,167,14,27,22,1,2,18,30,32"
2571174,"14,8,339"
2474846,"15,298,14"
2996727,319
3002465,82
2974110,24
438211,"243,232,373"
2994229,343
2943781,301
2060692,"18,4,21,14"
2807557,179
3001004,9
2906563,241
2702075,236
2210549,"335,343,319,2,317,47,322,48,12,5,41,40,334,13,46"
3000930,32
2968486,"329,382,331,307,330"
2999309,2
2505813,"153,31,174,159,211"
2997969,223
2996388,233
2973833,226
3000084,291
2708030,49
2987561,1
2990696,273
2470192,"329,382,316,5,330,326"
443655,380
2999076,14
480625,14
2585516,1
2989750,1
2991704,40
2944582,337
2994979,343
3002479,40
2393109,8
2995265,40
2014041,275
2997171,289
2955806,14
2998903,21
2847342,"21,358,14,15"
2990761,82
382605,"48,26,46,1,49"
2993557,290
2991256,226
3001614,223
2993671,323
2991882,239
2996090,241
3000385,"110,346"
2552569,14
2998113,8
3002280,20
2991459,14
1124477,"337,4,14"
2998053,14
485466,"2,82,46"
2999667,"20,301,12"
2994104,336
2999464,342
2996150,224
1177612,14
2835198,"14,358,342,344,341,17,15,40,96,35"
1088111,"226,5,227"
2838037,"14,17,345"
2692306,1
2765505,2
2962735,5
931236,326
3002144,8
2991825,"344,63,64,50,61"
2995910,"35,231"
3002477,"150,48,47"
2976525,213
2971278,"7,2,9,5,3,8,223,6,334,1,370,367,11,224,231"
2567923,328
722818,382
1056572,
2675525,"4,21,17,18,14,16,20,15"
3002409,173
2448386,35
2961643,20
2445754,"223,238"
2875825,"15,17,16,14,4"
2990624,1
3002075,40
2980924,1
2966120,14
2968848,1
490652,48
2434957,14
2999296,2
2993558,278
2071778,381
2995206,198
2994775,226
2997082,14
2154186,226
2993655,382
2942381,"41,40,335,293,47,46,12,48,2,1,13,296,5"
2965153,152
2580355,346
2960815,343
3000527,1
2995235,"231,226,227"
2977853,"7,338"
2991068,241
2988192,"18,278"
2993975,8
2996896,14
1145520,"217,358,208"
2078295,"330,1,20,21,331,337"
2220502,366
1909265,297
2994000,368
3002255,1
2333723,218
2920152,337
2993225,21
1273148,"24,8,21"
2759378,"4,3,17,9,11,10,14,5"
2859264,"230,155,359,227,225,226,368"
2783756,"343,226,326,40,41,5,2,8"
2960706,226
2810519,343
2521112,20
2998574,139
2993552,308
2989988,2
2996966,15
2318569,"374,223,379,331,372,18"
2994002,99
3002534,14
1043972,"222,364"
2708753,28
1852031,5
2794086,"227,14"
1710257,"336,329,1,337,5"
1110595,"375,257,254"
808563,"35,184"
2991125,367
3002683,238
424328,"227,5,13,344"
2280576,222
2996181,217
2715806,30
2999034,1
2992244,289
2954233,226
2990366,5
2989957,167
2993652,217
2998011,183
2846268,"214,4,218"
2994911,213
2478611,"226,382,323,322,306,18,319,310,307"
2975257,14
2954696,17
2145086,"343,5"
772668,"207,210,324,178"
3001465,289
2995645,239
2992527,175
3001404,14
2504907,14
2804509,"30,179,339,183,29,182,181,180"
2994951,381
2992668,343
2993972,50
1947411,"14,21,20,18"
2935813,"381,325,324,328"
2945694,"151,40,143"
2994110,319
2996016,14
2992898,"168,333,27,302"
2997738,"368,227"
1186998,14
3002641,14
2875279,"224,344,223,229,228,339,369,367,230,50,27"
2970133,152
2980341,189
2991345,34
2998669,14
2999608,14
2879509,"4,15,14"
2990148,201
2987151,40
2180840,14
428983,"37,14,38,46,330,47,329,331,5"
2767808,4
2972352,35
2991522,1
3000870,152
2996605,49
869467,"222,214"
1947652,187
2994289,17
2364142,289
2288013,"225,227,1,226"
873480,"29,42,2,21"
2990249,35
28434,"296,293,290"
2996907,14
2996331,343
1257785,"331,368"
258209,"228,174,151,148,147,178,1,5,229,289,4"
2907442,"44,40,342,42,41,45,239,372,241,43,238,247,2,1,8,371,374,240"
1759319,1
2863446,238
204359,40
2999214,143
2962238,14
2391647,152
3000762,30
2998022,20
2991766,172
2966793,362
2998217,362
3000277,382
2988314,198
2481023,"227,368,367"
969595,367
2995343,99
2969957,"296,290"
2990360,187
2222510,343
3000189,339
2312616,17
2838688,"1,2"
2718195,14
3002047,3
3000242,298
2554868,"14,4,40,336,15"
2775618,5
3001471,24
529844,"29,1,112,113,50,99,37,30,5"
2899919,"382,326"
2962733,29
2734597,255
2991399,359
2990930,173
1237342,"116,326,301,330,41,18,20,14"
2971997,48
2994391,223
2990662,40
2998871,270
3001706,175
2989143,14
2856929,"322,316,310"
409328,"300,297,299"
2980955,"380,45,151"
2969317,1
3002379,367
2996869,226
2192533,"367,228,230"
2998114,99
3001522,82
2957006,14
2995822,"368,226"
2987138,221
1088657,"18,275"
2999802,82
2444342,116
2992787,2
2993348,289
2748159,1
2995044,40
3002317,289
2911553,"167,17,166,153,159,360,361,223,362,152,170,14,160"
2999212,273
2130538,"331,330,17,381,9,11,16,4,14,15,328,10"
2997399,"331,17,21,14"
2992816,5
1426852,"40,3,5,2,1"
2970752,1
2976996,"367,227,224"
946391,156
2998833,2
3001876,289
2699811,"265,352"
2993026,40
823775,"15,146,46,40,358"
3000184,4
566556,"17,14,18"
3000306,170
2999002,2
2998722,30
2994326,14
2914285,14
2873307,230
2998254,14
2995939,4
107163,"232,239,238,217,240"
3002562,14
793163,"14,330,264,258,329"
2891504,14
3002414,170
2995176,153
2969719,362
2986443,146
3002593,250
2985636,238
2993165,40
2810821,40
2682501,14
2823143,"153,152"
2808844,17
2949267,14
2993734,14
2902932,2
405187,"374,372,223,233"
431469,"336,327"
2309280,"222,228,231"
2991828,328
2993284,225
2990123,16
2999208,173
2687375,"1,368,227,225,2,216,226"
2989744,145
3001056,27
2996845,"5,1,3"
1655425,227
2958854,321
2992423,3
2931951,238
2999142,40
2932271,9
1111155,172
2996322,170
1718488,224
2843845,18
1320340,"167,362,332"
3000093,170
2994940,227
296803,"217,214"
2992214,14
2982898,"296,8"
2513963,367
2916341,"143,145,48,49,14,15"
2993092,2
2998543,372
2715897,"217,191,366,1,206,204,329,222,221,205,219,218,4,214,220"
505753,"290,82,14"
2990733,266
2992906,34
2332736,1
2990279,14
2507949,"5,1,6,3,2,8"
2999178,367
3002560,15
2993257,2
3002501,30
2994033,289
2999247,49
2998051,20
2998185,204
2987797,367
210306,"207,204,35,40"
1400388,"278,289"
2880320,343
2794743,"230,48,231,228,42,369,290,44,45,229,296,370,41"
2975555,4
2731174,99
2974929,14
2728889,14
3001065,175
141676,"20,25,21"
2978050,"110,99,346,113,112"
2117776,"113,112,346,99"
2996769,"170,179"
3000871,159
2955355,"345,82,95,93,96"
2982237,"64,93,61,50,82,63,96,95"
2992889,330
2445811,"367,225,226,223,366,368"
2919080,14
2980189,14
2998967,224
3002002,213
2995986,271
2783752,174
2982166,2
890530,"15,14,4,17,21"
2999820,3
2958121,"223,219"
2877865,172
2987239,269
3001063,268
2985335,31
2803606,331
1318710,"14,21,167"
2649756,35
2326283,"380,336,155"
2987117,"13,47,12,21,20"
2057898,"291,316,49,48,1,13,82,151,9,275,16,35,40,299,293"
2785017,372
3002807,1
2990580,14
3001210,"155,359"
1900154,"231,339,2"
2751100,"26,228,300,14,331,227,370,4,231,296,293,230,290,299,294"
2991981,5
132767,"346,345,96,40"
2527669,5
2898093,30
2990361,330
2992588,343
468379,"224,227"
2230965,226
3002498,14
2971310,2
2536624,218
2988196,"14,17"
2995943,324
2810729,265
2420408,"5,330,331,2,9,11,17,13,3,12,336,10"
2999606,3
3002444,268
2461930,225
2998607,382
3002653,2
804493,"368,222"
2776255,63
2998014,286
2933291,"278,300,290"
2280674,"14,16,4"
2966650,14
1856813,"217,215,366"
3000460,339
2995296,9
2667105,"28,29,335,21,20,338"
2992970,38
2989596,343
2884106,367
2996637,268
2664958,323
2990869,206
2992664,17
2995575,288
2994270,1
1776968,1
2999242,3
2991595,82
2985551,15
2717926,"227,367,229"
2999634,338
3002183,14
2635190,5
2362166,"329,368,370"
2953563,328
814852,"329,5"
2990127,1
2911028,343
2992487,301
2948544,49
2995842,266
2227683,"1,8,3,5,11,6,2,7,9,334"
2981561,8
2998971,50
978852,40
2100317,"41,48,36,40,35"
2992379,"5,8,1"
1167385,"15,329,96,40"
2990365,269
3001302,339
895505,"226,225"
2836927,"223,323,226"
2917186,4
2995086,17
2653929,17
2997494,381
2990158,1
2992451,166
2962729,20
2989449,269
2382442,14
2787039,290
2531190,"113,99,50,64,346,353,356,139,344"
1719524,"139,343,227"
3002533,12
3001554,226
2956836,"47,343,17,48,46"
2399034,1
2991499,35
2844777,46
2975146,14
1808061,42
2805709,2
2998753,191
2997053,35
2993735,82
2829694,343
1040169,2
2793259,367
2990898,316
2837870,18
143121,"14,17,48,47"
2991032,"368,227,238,225,239,236,226"
2987758,190
2993058,343
2183484,1
2996396,143
2996092,8
2500079,"40,149,198,329"
2993534,289
2980280,"14,278,35"
2997670,289
2998010,226
2905415,"172,218,4"
2496205,296
3001526,140
2381278,"358,146,140"
2965370,275
2295101,2
2938434,331
963454,"18,172"
2991511,20
2813814,152
2720815,"225,265,372,231,367"
2946955,14
2991014,24
2826777,15
2845307,"167,293"
2982616,17
2975818,14
2993812,343
2998578,1
2992292,346
2996110,"228,369,230"
2046008,"227,186,209,210,14,207"
3002799,297
2838398,239
2771995,"236,233"
2435243,"331,343,231,367"
2659170,"21,14,18"
282787,"14,4,18,21,278"
2999353,233
2709652,173
3000235,24
2825825,"1,2"
413104,"374,156,191,182"
2994588,17
2991715,242
2900137,14
2999863,3
2949740,233
2999658,238
3000985,338
962628,"18,14,227"
2851227,"23,334,1,310,5,330,329,3,307,382,286,9,22,331"
3001714,8
2986031,"40,343"
2326113,"227,226,45"
154451,"367,230,226"
562999,"296,286"
1637902,"367,338"
2693857,227
3002291,17
2998138,217
646044,"224,247,367"
2994151,17
2997421,"226,228,229"
2999597,15
2988144,"5,331,262,17,14,330,261,378,268,21,329,273,266,271,379"
2999920,3
2991603,"3,1"
2799706,15
2897226,323
2975850,239
2926948,15
2956185,"225,227,368,226"
2495979,"367,224"
2998311,14
2602110,367
1026508,"369,230,231,367"
2847527,4
2995866,170
2854749,"331,1,5"
2992295,15
2486191,"9,14"
1556032,"49,343,21"
2999014,236
2977861,352
373600,"15,14,21,24,20"
2921852,10
549214,224
2351750,14
2992204,217
1013353,"17,4,14"
51839,"226,224,46"
2992913,183
2995444,40
2994652,226
2994318,174
2999662,2
2979587,35
2566331,"48,5,40,20"
2989524,183
2425554,"300,283"
2804576,"341,159,38,43,36,40,154,152,153,158,35"
2999892,14
2995125,152
2653907,"182,179"
2999629,289
564309,"329,18,19,330,21"
2781156,230
2899565,"139,339"
3001984,226
2885318,"170,327,183"
2998949,343
2176834,"367,224,227,368,226"
2892315,"41,46,2,191,32,5,9,99,50,12"
3001123,17
2686937,221
2995529,7
2848019,"15,14,151"
2722581,185
827982,"18,309,14"
1855970,"190,191,4,189,358,184,30,188,186,24,185,187"
2951383,275
2992738,20
2999217,289
3001484,343
234219,"345,82,46,40,96"
3000377,2
2981102,"235,233,239,238,232,371,234,240"
2077298,323
2954789,18
3001188,"330,331,5"
2834352,172
2995227,152
2278747,"14,49,4,15,142"
1606340,291
2898824,"217,219"
2707792,236
2991329,208
2956307,5
116088,"173,24,1,327,26"
2996068,"226,225"
2540853,343
2974572,233
2996997,341
2871111,152
3001091,204
2872978,"14,191,218,323"
2301984,"260,367"
2958161,30
2990165,14
2990096,"35,37,36"
2991607,319
2991484,381
2920847,13
2977954,"14,4"
1579877,"382,370,191,343"
2988397,1
2059001,35
2772017,236
2631583,14
1912091,"337,322,41,24"
2775809,329
2828520,14
2994307,8
2999591,"257,241,331,367,375,329,371,373,238,224,249"
2991548,339
2995526,217
2976602,"112,197,96,191,95,63,46,82"
2109598,222
2339405,"14,10,17,16,21,15,18,4"
2571621,323
2995196,139
2999617,324
3002427,"229,46,198"
2710606,14
2998232,99
2631965,"247,249,248,230,369"
2995458,14
2992501,170
2835945,"189,16,208,211,186,177,174,176,4,336,178,7,173,207,1"
2990496,5
2993077,14
2995418,99
2987708,367
2976016,36
3001312,199
2743691,1
2999383,37
2990777,303
1738203,"1,246,14,22,244,324,374,236,245,328"
3000679,1
2260769,"5,6,1,3,9,11,2,335,12,334,8,13"
1897892,"152,26,27,32,31,155,156,29,315,319,340,359"
2993297,241
2796997,224
2995804,199
2998036,41
2535110,"112,113,50,99,64,2"
2990846,27
2998954,195
2988418,152
3000195,195
2822449,170
2999518,241
3001921,221
1820656,241
2945157,343
2977902,223
2967748,"13,35"
2996134,288
3002637,231
2993572,324
3000050,41
3002228,4
2990991,"2,217,364"
2853256,14
2997354,14
2995742,14
2999832,381
3000953,267
2921073,"299,278,275,293,345,291,290,296,93,82,294,96"
2991583,160
2996514,278
2556725,5
2385364,"18,14,93,82"
2035687,8
2224108,221
2814345,291
2898764,227
2995976,"226,225,368"
2779279,225
2990382,35
2964805,"47,382,32"
2986965,20
3001744,368
2994556,24
2357138,"223,371,369,367,248"
2823199,14
2346155,156
2911464,14
3000474,14
1927178,"182,181,183,179"
2996306,317
2966690,14
3001724,236
232564,"40,14,14"
2992655,14
2994018,152
2997288,14
2996882,95
2863737,343
2993333,236
2996883,217
2995955,343
2991726,337
2714645,139
1025114,1
2993916,343
3000170,238
2994646,1
1371137,225
3001570,14
3002362,341
2998201,152
2990227,265
2720375,21
2996551,268
2989467,4
2820678,"12,13,5,334"
2991085,18
2842661,40
2982493,18
2789225,"14,10,374"
2993886,"328,189,358,9,325,145,10"
2980973,"227,225,368,226"
2879128,"339,30,207,210,172,209,170,175,174,31,182,178,173,176,179"
2996046,14
2994723,231
1912926,226
2992367,14
2994856,1
3000076,204
2330335,"37,226"
2990503,238
2971569,226
2899266,20
3000514,14
2071616,14
2493721,"197,4,21,14,236,17,18"
2998528,152
2996353,204
2997144,"14,18"
2976838,"14,15,10,17"
2990421,17
3002780,343
2592121,326
1826791,"36,341,35"
2995703,40
3000902,273
2677344,49
2998061,343
1084616,382
1859307,"329,229,224,14,228"
1825281,14
2994953,339
2986400,218
2975626,"296,300,297,298,293"
2982205,27
430692,"296,326"
2994361,289
2995483,146
2244251,367
2992492,82
1030746,"292,293,291,296"
3000011,34
2865995,"1,226,5,40,228,227,45"
2992935,20
2968976,2
2908403,14
2993128,343
2941875,170
2558448,268
2969661,"225,224,373,374,226,227,368,243,223,242,246"
2454648,230
2992758,93
2969561,"19,338,332"
2962752,14
2535924,17
1133336,"297,329,330,328"
2991833,222
2996662,40
1082206,"264,258"
2067575,35
2996334,213
2491444,"3,42,41,24,5,231"
2992078,289
2993131,99
2539681,50
2651664,296
2394561,"18,21,19"
2775625,156
2945047,"14,230,228,229"
2668790,229
2971713,1
2806739,14
2989648,337
2992515,346
3001599,179
3001531,4
2997362,241
2995701,152
2992794,231
2727173,233
2995852,40
2945515,82
2999270,275
2998526,228
2479819,226
2998459,239
1555111,14
1676808,"12,21"
2845682,"10,4,15,18,14"
2944069,"35,40"
3002740,14
2989179,221
2990584,159
2413059,"21,369,14,20,10,17,4,380,379,15,303,230,278"
2992012,96
2992220,"13,12,20"
2992964,8
1179720,309
2996086,241
2419406,15
2652546,14
2138088,8
2992152,15
2463793,"224,367,246"
115891,248
2984748,228
2719389,"8,17"
3000667,18
1964421,"296,290"
2995887,14
2992722,5
359559,50
3001532,156
2972294,"16,24,14,4,17,15"
2992398,184
2993190,12
2955387,"331,231,14,151,291,15,149,226,227,21"
2994161,14
2099913,226
3001241,268
2960865,230
2638688,"1,12,334,20,6,264,30,9,24,340"
2988133,372
2832548,221
1832796,"13,335,12,3,2,8,6,1,5,7"
2881121,"226,368,227,225"
2916075,239
2655370,225
1104060,"46,63,374"
2412522,14
2894159,14
2990907,14
2796386,1
3001426,226
2124020,17
2994366,336
2993353,316
