member_id,age,user_gender,wanted_annualpay
2461452,39,,
2542167,33,,
2562005,49,female,451～500
2653810,35,male,401～450
2677789,46,,
2856099,36,female,351～400
2901214,34,male,451～500
2930441,59,male,
2935502,50,female,～200
2952463,40,male,
2956447,57,male,351～400
2960896,28,,
2964441,29,male,351～400
2966465,47,,301～350
2972457,31,male,201～250
2988563,62,,
2990974,25,female,351～400
2991174,38,female,～200
2991516,25,male,251～300
2991962,36,female,～200
2992170,40,female,351～400
2992541,25,,
489799,39,male,451～500
753252,49,male,401～450
820531,53,female,351～400
1964264,27,female,201～250
1998582,38,male,351～400
2454965,33,female,301～350
2500593,23,,
2511050,52,male,551～600
2530143,35,male,401～450
2552059,32,male,601～650
2663347,37,male,251～300
2676471,35,female,401～450
2732326,27,male,301～350
2821164,62,male,351～400
2840787,46,female,251～300
2958658,46,,
2967818,44,,
2987728,37,,
2988580,48,,
2989948,33,male,901～950
2992890,27,female,601～650
2993227,23,male,451～500
2993269,23,male,201～250
2993448,32,female,351～400
2993707,35,female,451～500
2994076,35,male,501～550
2994446,27,female,301～350
2994615,58,,
2995577,22,male,301～350
2995720,25,female,301～350
2996024,48,,
2997203,47,,
2997432,27,male,501～550
2999071,34,female,201～250
3000344,56,,
3000842,33,male,201～250
3001456,43,,
3001576,66,,
1385,43,female,
452044,59,male,301～350
801197,39,male,301～350
1154243,35,male,601～650
1663302,32,female,201～250
2054870,49,female,
2362165,55,male,
2401637,25,male,
2480007,25,male,251～300
2585504,34,male,601～650
2680000,30,male,351～400
2777540,16,female,
2930176,28,male,301～350
2941012,34,male,201～250
2962879,41,female,
2966990,25,male,251～300
2975302,21,,
2976585,26,female,251～300
2984619,25,male,551～600
2985526,24,,
2986647,44,male,251～300
2987015,36,female,351～400
2987250,46,,
2995071,36,male,451～500
2996294,22,male,～200
2996793,31,female,501～550
2997297,34,female,301～350
2998007,25,male,351～400
3000937,28,,
3001408,20,male,201～250
131257,38,male,
540591,54,male,
1023499,42,male,701～750
1370516,53,female,
1650789,31,male,351～400
2022006,40,female,351～400
2143751,56,male,551～600
2330664,52,,
2342247,27,,
2373633,27,female,301～350
2385468,46,female,351～400
2407770,38,male,～200
2411293,29,female,601～650
2586073,27,male,401～450
2619923,22,male,
2621902,32,female,251～300
2624437,26,female,351～400
2644997,53,female,351～400
2671823,35,male,301～350
2674374,47,male,501～550
2757590,25,male,351～400
2783554,25,male,201～250
2786176,58,female,251～300
2813491,33,female,401～450
2863565,36,female,301～350
2890696,50,,
2890788,26,male,351～400
2890838,31,female,401～450
2928613,42,female,
2970490,25,female,401～450
2971410,27,,
2977117,27,male,401～450
2985165,36,male,
2988958,59,male,351～400
2989191,46,male,351～400
2989827,31,male,251～300
2991594,22,,
2993649,65,,
2994688,29,male,451～500
2995785,29,female,201～250
2996070,31,female,301～350
2997533,25,male,201～250
2998894,24,male,301～350
2998999,28,female,301～350
2999105,33,female,301～350
3000492,38,female,401～450
3000765,30,female,351～400
3002043,31,male,～200
276539,53,male,201～250
1280260,35,male,251～300
1366446,27,female,251～300
1410692,40,male,351～400
2027366,29,,
2400236,54,male,501～550
2487098,30,female,401～450
2647695,48,male,351～400
2657470,26,female,～200
2911874,24,male,401～450
2920548,29,,
2921620,23,male,501～550
2929618,22,female,～200
2936863,51,male,301～350
2960966,68,male,201～250
2968476,23,,
2985711,47,male,～200
2989546,37,male,601～650
2990736,22,,
2993977,23,male,351～400
2994663,37,female,251～300
2995079,35,male,1001～1200
2995547,29,female,201～250
2996570,49,,
2996825,31,male,351～400
2997097,28,female,201～250
2997979,23,female,251～300
2998517,32,male,351～400
2998575,26,female,201～250
2999015,27,male,301～350
2999400,28,male,251～300
3000324,34,male,401～450
3000769,29,male,501～550
3000955,21,female,251～300
3002326,21,male,301～350
101767,55,female,
480421,36,female,
907644,47,female,351～400
1144355,36,male,
1346801,31,male,
1684503,38,male,251～300
2419360,42,male,
2444326,30,,
2484560,34,male,
2722606,28,female,～200
2760611,33,male,501～550
2774553,36,female,
2822446,33,male,
2827388,26,female,251～300
2828484,49,male,301～350
2839113,31,female,
2895840,24,male,201～250
2978972,24,male,～200
2980079,20,,
2988536,25,,
2991226,35,male,301～350
2991248,30,male,251～300
2991855,34,male,201～250
2993382,30,,
2993908,24,,
2994641,37,male,451～500
2995383,42,,
2997269,24,female,401～450
2997394,36,female,351～400
2999798,30,male,351～400
3000112,25,male,201～250
3002284,25,,
3002461,23,female,251～300
181305,49,male,451～500
1160983,51,male,
1244907,,,251～300
1378356,37,male,351～400
1816716,28,female,551～600
2162529,21,female,251～300
2278451,34,male,501～550
2324358,55,,
2366698,38,male,301～350
2450634,42,female,
2990037,38,male,401～450
2991123,37,male,651～700
2992054,41,male,901～950
2992222,47,,351～400
2992359,32,female,
2993124,34,female,301～350
2994799,32,male,351～400
2994994,29,female,～200
2995008,37,male,301～350
2995543,31,male,351～400
2996447,36,female,351～400
2996478,55,female,451～500
2996485,26,male,251～300
2996761,33,male,401～450
2996775,52,,
2997416,27,female,351～400
2998110,23,female,201～250
2999055,21,female,251～300
2999794,29,,
3000286,31,female,601～650
2969487,26,female,251～300
2982237,27,male,401～450
2984244,37,female,201～250
2988196,38,female,251～300
2989882,34,,
2990365,25,female,251～300
2991030,24,female,201～250
2993301,21,,
2995086,27,male,401～450
2995120,27,,
2996407,34,male,301～350
2996513,24,,
2996797,35,male,601～650
2998039,21,,
2998535,45,female,301～350
2998566,34,male,201～250
2998770,26,male,351～400
2999061,47,,
2999315,26,male,351～400
3001187,29,male,251～300
3001639,25,,
3002065,38,male,451～500
3002183,27,female,301～350
283475,46,male,
336975,45,male,351～400
1235496,39,female,301～350
1250449,32,female,401～450
1324873,28,male,301～350
1332493,36,male,351～400
1900154,27,male,601～650
2002957,37,male,
2100317,51,female,301～350
2280674,37,female,351～400
2361121,23,female,251～300
2376883,38,female,
2399034,30,male,551～600
2524083,37,male,501～550
2560172,33,male,451～500
2588647,35,female,251～300
2683642,33,male,
2719017,25,female,～200
2805709,39,,
2819660,28,male,501～550
2926896,30,female,201～250
2958054,51,female,～200
2970086,25,male,301～350
2976913,24,,
2987239,39,,
2990140,25,female,201～250
2990158,35,,
2990234,47,female,251～300
2991032,42,male,401～450
2991483,26,female,201～250
2993920,32,male,351～400
2994123,33,female,301～350
2994383,48,,
2994414,31,male,601～650
2997053,24,female,201～250
2997882,74,male,～200
2997903,23,male,251～300
2998550,38,male,501～550
2999691,34,female,201～250
3000807,34,male,～200
3001554,24,male,251～300
3002398,21,male,601～650
649613,44,male,
899558,54,male,401～450
1037730,44,female,451～500
2117776,54,female,
2137116,30,female,
2200063,26,female,251～300
2368136,26,male,
2381278,43,,
2404513,28,male,351～400
2490045,55,,
2500079,28,male,201～250
2572171,38,male,351～400
2726015,35,male,351～400
2728889,52,female,
2729151,35,female,501～550
2734791,54,male,
2867210,32,male,351～400
2909578,24,male,751～800
2921425,21,female,301～350
2974929,32,,
2983262,49,female,501～550
2989798,25,male,301～350
2990169,37,female,451～500
2991595,21,,
2992356,53,male,351～400
2992379,50,male,401～450
2995919,40,male,551～600
2998339,25,male,251～300
2998971,33,male,401～450
3000285,32,male,301～350
3000460,35,female,351～400
3000467,31,female,201～250
3000871,39,male,451～500
3001210,40,male,～200
132767,38,female,
576149,33,male,
957778,32,female,201～250
1292066,32,male,301～350
1602236,31,female,351～400
2230965,54,,
2306269,37,,201～250
2350128,35,male,351～400
2713426,23,female,
2729061,24,male,251～300
2776255,32,,
2784792,56,female,～200
2794743,48,male,301～350
2819083,22,male,1501～
2905399,55,male,201～250
2927464,27,male,251～300
2933291,35,female,201～250
2961392,18,,
2990138,21,,
2990855,29,male,301～350
2991167,40,female,251～300
2993178,21,male,351～400
2993358,31,female,251～300
2997494,32,female,301～350
3000678,34,male,～200
3001293,24,female,301～350
3002192,24,,
349424,48,female,
924688,46,female,251～300
1149287,32,male,401～450
1228352,42,male,401～450
1318710,39,female,351～400
1901099,49,male,501～550
2434187,29,female,251～300
2446089,52,female,
2461930,34,male,
2917186,28,female,301～350
2935707,48,male,301～350
2979932,22,,
2980280,52,female,201～250
2990681,62,male,201～250
2991499,23,,
2993735,22,female,～200
2996381,21,female,～200
2997108,24,male,～200
2999070,25,male,351～400
2999242,33,female,251～300
628974,37,female,251～300
910135,37,female,201～250
978852,38,female,201～250
1967945,31,male,601～650
2140859,45,male,251～300
2154660,30,female,451～500
2194508,41,female,
2349486,40,,
2457641,49,,251～300
2512019,23,female,251～300
2546384,39,female,251～300
2641776,37,,251～300
2742135,39,male,501～550
2877865,33,male,251～300
2951115,48,female,301～350
2967022,46,female,251～300
2971081,20,,
2972090,30,male,301～350
2976570,30,male,301～350
2985201,36,female,
2986253,27,,
2990374,30,female,351～400
2990869,30,female,201～250
2991252,23,female,～200
2991888,39,male,～200
2992825,22,male,251～300
2993220,27,female,351～400
2993768,48,,
2994145,28,male,501～550
2995070,25,female,301～350
2996312,22,,
2996637,26,male,351～400
2997670,40,female,～200
2998196,25,male,～200
3002068,38,female,～200
2901948,29,,
2917163,41,male,351～400
2936709,59,male,551～600
2947770,20,,
2948592,31,female,301～350
2960738,49,,
2964104,31,,
2987257,24,female,201～250
2988789,25,female,～200
2990083,47,,
2991110,21,female,201～250
2992474,26,male,601～650
2992526,28,male,301～350
2993137,31,male,301～350
2996048,30,male,401～450
2997073,29,female,451～500
2997146,35,,
2997987,26,male,601～650
2998054,42,,
2998253,22,female,201～250
2999482,34,male,351～400
2999648,25,male,551～600
3000097,26,male,351～400
3000640,36,female,201～250
3001301,28,male,351～400
3001461,27,male,551～600
3002184,39,male,401～450
3002230,21,female,
3002723,24,female,251～300
797223,40,female,301～350
902104,39,male,
1403422,27,male,251～300
1782758,54,male,301～350
1895243,27,male,551～600
2063782,39,male,401～450
2227193,57,male,601～650
2406291,53,male,551～600
2542227,54,male,201～250
2576385,25,female,
2750284,31,male,
2758331,26,male,251～300
2763558,45,female,251～300
2782744,25,female,251～300
2876379,52,male,701～750
2959344,28,female,301～350
2965955,22,male,201～250
2980833,20,,
2984746,46,male,351～400
2987957,52,,
2988605,31,male,201～250
2989475,27,female,201～250
2990610,24,male,551～600
2991034,30,female,351～400
2992030,25,female,251～300
2992405,31,,
2993336,36,male,351～400
2995521,21,female,～200
2995594,31,female,301～350
2996661,27,male,451～500
2997649,23,female,251～300
2997906,23,male,～200
3001652,34,male,401～450
621890,34,male,
810918,29,female,～200
1708974,32,male,
1757455,33,female,251～300
1833823,34,,
1852293,39,male,301～350
1872919,47,male,501～550
2352121,62,female,301～350
2571677,33,male,251～300
2677839,32,female,
2804496,34,female,201～250
2811456,44,male,401～450
2925332,23,female,301～350
2935115,23,female,351～400
2938107,67,,～200
2945099,39,male,301～350
2987071,52,,
2989490,20,,
2991206,26,,
2991880,33,,501～550
2992138,28,male,251～300
2992411,27,female,251～300
2992647,27,,
2993818,22,female,251～300
2995167,29,,
2995642,27,male,451～500
2995689,37,male,401～450
2997221,33,male,501～550
2997621,30,,
2998464,30,female,601～650
3000054,26,male,451～500
3000418,21,,
3000867,41,,
3000892,24,male,201～250
3001962,38,female,～200
271565,33,female,
1769419,51,male,251～300
1783674,37,male,251～300
1836385,37,male,
1906225,51,male,801～850
2123702,46,female,
2580063,29,,
2867315,28,,
2883314,32,female,201～250
2938757,51,male,401～450
2949005,27,male,301～350
2965033,49,male,451～500
2975179,43,,
2990565,22,male,451～500
2990642,44,female,301～350
2991539,21,female,251～300
2992232,26,male,401～450
2993397,42,male,401～450
2995969,31,male,301～350
2997333,46,,
2999064,24,female,301～350
3001243,23,,
3001321,25,male,601～650
3001792,21,male,～200
3002109,38,female,251～300
3002636,36,male,401～450
3002772,24,male,351～400
890693,46,female,301～350
1093794,50,male,301～350
1132204,35,male,401～450
1795213,65,male,
1841703,47,male,1001～1200
2155843,48,female,
2221620,49,male,501～550
2251711,28,male,351～400
2306983,36,female,
2316488,43,male,351～400
2479449,39,male,251～300
2568484,24,male,
2590836,53,,301～350
2707462,28,female,
2807746,47,female,301～350
2906700,71,male,
2938449,22,female,301～350
2973004,30,male,401～450
2976306,41,,
2990205,28,male,601～650
2991283,21,male,251～300
2992646,28,,
2994996,38,female,451～500
2995568,21,female,251～300
2996713,24,,
2998241,27,female,401～450
2999215,24,male,301～350
3001985,32,female,～200
3002735,23,male,601～650
324665,44,female,
680874,42,female,301～350
1150625,50,male,351～400
1386759,26,male,
